course,normalizedDifficulty
C LIT   122B,6.116327160396541
C LIT   122C,5.217478015003616
C LIT   126,5.057259761035361
C LIT   128A,5.203327130421096
C LIT   133,6.58592123844684
C LIT   134,3.922478015003616
C LIT   139,6.999620872146474
C LIT   147B,8.342478015003618
C LIT   148,3.6410919079524855
C LIT   152,7.675811348336951
C LIT   153,7.038585056110659
C LIT   153B,4.59247801500362
C LIT   154,3.929502868804786
C LIT   154I,5.588393047683356
C LIT   155,3.518119040644644
C LIT   158,4.70346511817822
C LIT   161,5.495751824527428
C LIT   162,5.491150376510202
C LIT   162I,10.0
C LIT   163,4.550811348336949
C LIT   165,6.433387105912709
C LIT   170,4.762199510929128
C LIT   171,5.683730643358352
C LIT   174,4.073247245772848
C LIT   175A,5.675811348336952
C LIT   179A,8.524296196821798
C LIT   179B,5.647023469549072
C LIT   179C,6.076211385492041
C LIT   180,5.13097845161551
C LIT   181A,5.318668491194094
C LIT   181B,3.409144681670286
C LIT   183,7.224830956180087
C LIT   184A,5.119016476542079
C LIT   184C,5.341089126114729
C LIT   185,4.842478015003617
C LIT   186AA,8.196644681670284
C LIT   186AD,4.290010128763801
C LIT   186B,4.615205287730889
C LIT   186BB,5.842478015003616
C LIT   186BU,3.8112280150036177
C LIT   186CC,6.236417408943012
C LIT   186DF,5.092478015003616
C LIT   186E,5.638311348336949
C LIT   186EE,4.742478015003615
C LIT   186FF,3.651255444470702
C LIT   186FL,6.004381292994125
C LIT   186G,4.842478015003617
C LIT   186IR,3.166007426768322
C LIT   186JJ,2.4702975638757976
C LIT   186LS,10.0
C LIT   186MD,2.9424780150036174
C LIT   186NW,2.751568924094529
C LIT   186PL,6.904978015003617
C LIT   186PP,2.8582441932697957
C LIT   186RR,5.050811348336952
C LIT   186SC,2.7481327769083785
C LIT   186WL,2.8845331820587843
C LIT   187,6.073247245772847
C LIT   188,5.135534406777969
C LIT   189,5.875040641389868
C LIT   190A,2.7174780150036177
C LIT   191,5.711905579968466
C LIT   192A,4.300811348336952
C LIT   192CA,9.3687938044773
C LIT   192CH,10.0
C LIT   192EO,9.474056962372035
C LIT   192RH,3.064700237225841
C LIT   193,4.259144681670284
C LIT   195,3.7570556248937272
C LIT   196H,2.342478015003617
C LIT   197,6.131568649610556
C LIT   198,4.752597062622664
C LIT   198H,2.342478015003617
C LIT   199,2.9258113483369503
C LIT   200,2.869819284844887
C LIT   210,4.927299443575045
C LIT   220,2.8424780150036173
C LIT   252,10.0
C LIT   253,2.342478015003617
C LIT   260,2.8952557927813944
C LIT   279,6.1508113483369495
C LIT   591,10.0
C LIT   592,2.342478015003617
C LIT   595,10.0
C LIT   596,2.342478015003617
C LIT   596TS,2.342478015003617
C LIT   597,10.0
C LIT   599,10.0
CH E      1A,10.0
CH E      5,6.020111258930585
CH E     10,7.651934271749212
CH E     55,3.8750970626226646
CH E     99,2.342478015003617
CH E    102,5.309144681670283
CH E    107,5.613031602960307
CH E    110A,7.395723234680334
CH E    110B,6.379600405811821
CH E    118,10.0
CH E    119,10.0
CH E    120A,7.319424488057861
CH E    120B,6.7209311020261655
CH E    120C,7.042126938681758
CH E    121,3.993576916102517
CH E    124,6.64456134833695
CH E    125,5.800165544865058
CH E    126,5.025128918696541
CH E    128,7.122661725172901
CH E    132A,6.681657372213428
CH E    132B,6.18832097143382
CH E    132C,7.409417161366188
CH E    140A,7.87873406113216
CH E    140B,7.513339905184726
CH E    141,5.633600836213287
CH E    146,4.476649841629003
CH E    152A,7.693708191065619
CH E    152B,4.820273579778348
CH E    154,4.417647472738864
CH E    160,6.120271757500614
CH E    166,3.077471213007934
CH E    170,7.144521986569068
CH E    171,4.909982988007311
CH E    173,4.32217886970447
CH E    174,3.547352850313233
CH E    180A,5.301267678776407
CH E    180B,5.44876524248312
CH E    184A,7.3330415405500915
CH E    184B,6.195127415369716
CH E    193,10.0
CH E    196,2.342478015003617
CH E    198,2.476737274262876
CH E    202,2.342478015003617
CH E    210A,4.406945053812761
CH E    210B,3.9163605458714414
CH E    210C,2.342478015003617
CH E    210D,2.4745338676477053
CH E    211A,2.342478015003617
CH E    211B,4.609144681670285
CH E    211D,2.342478015003617
CH E    216A,2.670603015003617
CH E    216B,2.4674780150036164
CH E    220A,4.45313056710504
CH E    220B,3.948667440388911
CH E    220C,2.6996208721464727
CH E    220D,2.913906586432187
CH E    222A,3.275216110241712
CH E    222B,2.6924780150036174
CH E    228,2.802795475321077
CH E    230A,4.893234194668465
CH E    230B,3.1182461347515145
CH E    230C,2.4788416513672544
CH E    230D,2.6152052877308924
CH E    238A,2.4788416513672544
CH E    240A,4.157013833717068
CH E    240B,2.342478015003617
CH E    241,4.999144681670284
CH E    246,3.5210494435750457
CH E    248,2.592478015003616
CH E    260,3.803084075609676
CH E    266,2.342478015003617
CH E    272,2.3765689240945256
CH E    274,2.592478015003616
CH E    286,2.342478015003617
CH E    289A,2.3924780150036167
CH E    290,10.0
CH E    291,10.0
CH E    294B,10.0
CH E    594,2.6855610189561863
CH E    596,10.0
CH E    598,10.0
CH E    599,10.0
CH E W    5,3.1799780150036145
CH ST     1A,5.652345208078716
CH ST     1B,5.302230663508201
CH ST     1C,5.728740021462869
CH ST     9A,7.642478015003618
CH ST    10,9.413906586432187
CH ST    12,4.903209358823196
CH ST    13,6.804897697446091
CH ST    91JG,3.2078626303882327
CH ST   101C,3.742478015003616
CH ST   103,7.347041507067108
CH ST   107,4.414067220400916
CH ST   108,4.500031368985543
CH ST   109,5.146963867315557
CH ST   110,5.225929395555838
CH ST   112,2.756951699214144
CH ST   113,7.885533570559173
CH ST   114,4.308608619292116
CH ST   117,3.029978015003617
CH ST   118,4.648929627906844
CH ST   124,5.73533515786076
CH ST   124G,6.1202557927813945
CH ST   124L,3.261309183834788
CH ST   125A,6.202525861893571
CH ST   125B,5.609451669132443
CH ST   126,4.337478015003617
CH ST   127,3.675811348336952
CH ST   128,4.900630188916662
CH ST   130,6.370255792781394
CH ST   131,7.812652106145452
CH ST   132,4.795811348336951
CH ST   133,6.06309207452296
CH ST   134,7.854978015003617
CH ST   135,6.59148778758544
CH ST   135H,7.259144681670281
CH ST   136,8.275017697543298
CH ST   137,5.021546642454595
CH ST   138,6.672535714502567
CH ST   140,4.375041095094588
CH ST   141,5.13407354353463
CH ST   143,3.841146013671617
CH ST   144,7.628192300717903
CH ST   146,5.252699082635674
CH ST   148,5.638772562689906
CH ST   149,5.43173111379916
CH ST   150,4.207342879868483
CH ST   151,4.554913962950643
CH ST   152,6.467478015003615
CH ST   153,6.904452790075451
CH ST   154,5.830263939650157
CH ST   156,5.925444284844886
CH ST   158,4.064176194275326
CH ST   158L,3.8614867840123854
CH ST   161,4.354188254655034
CH ST   162,3.5139523739779763
CH ST   162L,3.482338154863756
CH ST   165,3.1038416513672518
CH ST   166,4.11603492739774
CH ST   167,4.672945524561094
CH ST   168A,7.248728015003617
CH ST   168B,6.128299786340648
CH ST   168E,6.434747458452725
CH ST   168F,6.428774438878463
CH ST   168GQ,5.733681718707321
CH ST   168I,3.782057920392346
CH ST   168R,5.842478015003618
CH ST   169,5.69640497040116
CH ST   170A,3.967899603113783
CH ST   171,6.728963484956458
CH ST   172,5.4410805420041015
CH ST   173,6.316961219137983
CH ST   174,5.9158658917467575
CH ST   174A,5.712043232394916
CH ST   175,5.585305705378959
CH ST   177,6.559553907860759
CH ST   178A,5.242478015003618
CH ST   180,5.94249617738678
CH ST   181,7.688308826257055
CH ST   182,5.852474597368621
CH ST   183,5.590359166855715
CH ST   184A,4.508210842713183
CH ST   185,3.908698253098855
CH ST   185L,3.786452534636033
CH ST   186A,6.828964501490105
CH ST   187,5.510242703199979
CH ST   188C,4.676142715639898
CH ST   189,5.775307253324908
CH ST   190,2.797023469549071
CH ST   191DS,2.342478015003617
CH ST   191EH,6.792478015003618
CH ST   191GA,4.77861836588081
CH ST   191GB,3.925811348336947
CH ST   191GL,4.342478015003616
CH ST   191HR,4.757160554686156
CH ST   191J,4.550811348336952
CH ST   191JJ,9.359144681670283
CH ST   191MC,6.735335157860759
CH ST   191MD,4.292478015003616
CH ST   191MG,5.09471015786076
CH ST   191N,5.069750742276344
CH ST   191RA,4.242478015003616
CH ST   191RS,6.342478015003616
CH ST   191SV,4.309144681670283
CH ST   191TJ,6.199620872146472
CH ST   192,2.6202557927813945
CH ST   192HR,4.042478015003621
CH ST   193,4.8879845899345336
CH ST   194A,10.0
CH ST   194B,10.0
CH ST   194C,10.0
CH ST   195A,6.952597062622663
CH ST   195B,8.794486943575045
CH ST   195C,5.216329309907545
CH ST   195D,8.056493166518768
CH ST   197HA,3.1202557927813945
CH ST   197HB,2.786922459448061
CH ST   197HC,3.109144681670284
CH ST   199,3.842726153961433
CH ST   199RA,2.6424780150036167
CH ST   200A,2.449620872146474
CH ST   200B,2.4674780150036173
CH ST   200C,3.642478015003616
CH ST   210,2.699620872146475
CH ST   220,2.809144681670283
CH ST   222,4.564700237225837
CH ST   230C,2.342478015003617
CH ST   238,2.342478015003617
CH ST   240,10.0
CH ST   249,4.031366903892506
CH ST   250A,5.413906586432189
CH ST   251,2.342478015003617
CH ST   252A,2.342478015003617
CH ST   260A,2.9139065864321885
CH ST   261A,3.0924780150036164
CH ST   267,2.342478015003617
CH ST   271,2.592478015003616
CH ST   274A,2.342478015003617
CH ST   280,5.675811348336952
CH ST   501,10.0
CH ST   502,10.0
CH ST   594CE,2.342478015003617
CH ST   594CH,2.342478015003617
CH ST   594CR,2.342478015003617
CH ST   594CS,2.342478015003617
CH ST   594FR,4.611708784234391
CH ST   594IC,2.592478015003616
CH ST   594MA,2.342478015003617
CH ST   594MC,2.342478015003617
CH ST   596,2.342478015003617
CH ST   597,10.0
CH ST   599,10.0
CH STW    1B,4.452569758122884
CHEM      1A,10.0
CHEM      1AL,7.565465100943412
CHEM      1B,9.974152516403816
CHEM      1BL,7.89439732104812
CHEM      1C,9.33405228314176
CHEM      1CL,7.541660469313088
CHEM      2A,5.242655668125087
CHEM      2B,3.8887728514728175
CHEM      2BC,3.5911736198486457
CHEM      2C,4.538936166051956
CHEM      2CC,3.758447876516189
CHEM      6AL,7.265984321065448
CHEM      6BH,2.420255792781395
CHEM      6BL,7.353746893065287
CHEM      6CH,2.3879325604581623
CHEM      6CL,6.482388912440909
CHEM     25,9.777442193741743
CHEM     99,2.342478015003617
CHEM    102,6.78138817891378
CHEM    109A,10.0
CHEM    109AH,3.853127831620637
CHEM    109B,10.0
CHEM    109BH,3.811677297883718
CHEM    109C,8.802385161694318
CHEM    109CH,4.000373613604415
CHEM    110,6.110996533522135
CHEM    110L,9.704581333141416
CHEM    111,8.699902257427858
CHEM    112A,7.937201731166954
CHEM    112B,7.367741886084215
CHEM    112C,7.338632017356808
CHEM    112L,9.234410414891627
CHEM    113A,7.933365959875644
CHEM    113AL,5.519423533253482
CHEM    113B,7.715685807420285
CHEM    113C,7.504963153951202
CHEM    115A,5.529176732952335
CHEM    115B,6.623728015003617
CHEM    115C,5.036922459448062
CHEM    116AL,6.644339276706645
CHEM    116BL,6.5034523605575085
CHEM    116CL,6.411269709014659
CHEM    117A,7.00839681842242
CHEM    118,5.7325204141471815
CHEM    123,5.564361588917309
CHEM    124,7.545568327468929
CHEM    125L,8.494021202258057
CHEM    126,6.97833186703394
CHEM    127,8.60134956317749
CHEM    128,7.954642431047343
CHEM    129,6.094622649275113
CHEM    132,7.657755792781394
CHEM    133,6.7220018245274265
CHEM    134,7.160659833185436
CHEM    141,6.386024380918404
CHEM    142A,8.87481607429062
CHEM    142AH,5.199620872146475
CHEM    142B,8.606257250475078
CHEM    142BH,2.6056359097404598
CHEM    142C,7.68504981857503
CHEM    143,7.338846646372247
CHEM    145,3.8902052877308906
CHEM    146,6.405274083216915
CHEM    147,8.028639524821317
CHEM    148,4.42581134833695
CHEM    149,7.371431006456609
CHEM    150,5.825552083128699
CHEM    151,7.863659214756245
CHEM    153,5.886855653189305
CHEM    154A,5.1090124065380085
CHEM    161,6.208549443575045
CHEM    162A,6.434862063918239
CHEM    162B,5.224224046749651
CHEM    163,6.620542567410275
CHEM    171,5.530533223557918
CHEM    173A,8.905548277021735
CHEM    173B,6.712822940291357
CHEM    175,5.916634105826374
CHEM    176,5.165081601892918
CHEM    181,7.342478015003617
CHEM    183,10.0
CHEM    184,4.351204428523262
CHEM    186,6.4119224594480615
CHEM    192,2.342478015003617
CHEM    193,10.0
CHEM    196,4.772448507474108
CHEM    198,2.533387105912708
CHEM    199,2.4452557927813947
CHEM    217A,3.029978015003617
CHEM    217B,2.8652052877308893
CHEM    218,4.774144681670284
CHEM    219,3.454553313442552
CHEM    222A,4.180041966203932
CHEM    222B,3.553900683244468
CHEM    222C,3.629978015003617
CHEM    223,2.409144681670284
CHEM    224,4.24776300778861
CHEM    225,2.56956134833695
CHEM    226,3.034144681670284
CHEM    227,4.034469309384618
CHEM    228,4.613087960613562
CHEM    229,3.942436718580741
CHEM    232,4.737305476218637
CHEM    233,4.291596180788449
CHEM    239,2.7224879356385374
CHEM    239AA,2.5567637292893326
CHEM    239YY,4.009144681670284
CHEM    242A,4.842478015003617
CHEM    242B,7.342478015003617
CHEM    242C,8.842478015003616
CHEM    243,3.0924780150036164
CHEM    245,2.342478015003617
CHEM    246,3.8737280150036177
CHEM    254A,2.7174780150036177
CHEM    257,2.898033570559172
CHEM    259,2.707557380082981
CHEM    262A,4.921843094368697
CHEM    263,4.422686348336951
CHEM    264,4.842478015003617
CHEM    268A,5.532119970270572
CHEM    268B,4.638906586432189
CHEM    271,3.897239919765522
CHEM    271A,2.4106598331854343
CHEM    272,2.860930395955997
CHEM    273,2.6496208721464742
CHEM    274,3.004978015003617
CHEM    275,3.897802089077691
CHEM    276,3.182755792781395
CHEM    277,5.4387743112999125
CHEM    279,2.809323253098855
CHEM    281,3.742478015003616
CHEM    282A,2.342478015003617
CHEM    282B,2.342478015003617
CHEM    282C,3.4003457612924164
CHEM    285,3.306763729289332
CHEM    286,4.092478015003615
CHEM    290,2.7097775408745712
CHEM    291,10.0
CHEM    293,9.710899067635197
CHEM    501A,10.0
CHEM    501B,10.0
CHEM    501C,10.0
CHEM    502A,10.0
CHEM    502B,10.0
CHEM    502C,10.0
CHEM    595,10.0
CHEM    596,2.546828669037815
CHEM    599,10.0
CHEM CS   5,10.0
CHEM CS  10,10.0
CHEM CS  11A,10.0
CHEM CS  11B,10.0
CHEM CS  11C,10.0
CHEM CS 103,10.0
CHEM CS 110,10.0
CHEM CS 199,10.0
CHEM W  109C,10.0
CHEM W  142A,10.0
CHIN      1,4.9505565632849935
CHIN      1NH,3.869725560497408
CHIN      2,5.124921612752445
CHIN      2NH,4.2134670518394
CHIN      3,5.190359702937846
CHIN      3NH,4.63414360268391
CHIN      4,4.740126301877508
CHIN      4NH,4.018016490295382
CHIN      5,4.41249582166431
CHIN      5NH,4.022904369694678
CHIN      6,5.1695193138777285
CHIN      8A,4.744721604747207
CHIN      8B,3.467874840400444
CHIN     25A,4.53478570731131
CHIN     26,5.092064713316784
CHIN     32,7.509144681670283
CHIN     35,6.463228664873377
CHIN     40,6.195230747821313
CHIN     48,4.678375450901054
CHIN     80,5.000876100133764
CHIN     82,4.373527852951321
CHIN    101A,4.452386029453852
CHIN    101B,4.42818055780181
CHIN    101C,6.0614683996190015
CHIN    102,3.676546642454597
CHIN    103,3.715475180376944
CHIN    104,6.010255792781395
CHIN    106A,4.824780133175301
CHIN    115A,9.528192300717905
CHIN    116,5.652001824527424
CHIN    121,7.194394036840193
CHIN    122A,5.304408621498347
CHIN    122B,4.789634799444787
CHIN    122C,4.756939000446745
CHIN    124A,4.729069493700358
CHIN    124B,5.017874840400441
CHIN    125,3.647819895345497
CHIN    126A,6.088807380082981
CHIN    126B,4.560190857716459
CHIN    127A,3.778109843492589
CHIN    127B,3.5949506581012605
CHIN    127C,3.842735951511553
CHIN    132A,7.0585393225232576
CHIN    132B,7.120719300864751
CHIN    133,6.791497622846753
CHIN    134D,5.742478015003615
CHIN    134K,5.72096594863861
CHIN    136,5.413575836283157
CHIN    138A,5.332408570559172
CHIN    138B,5.827220052315545
CHIN    139,5.910335157860758
CHIN    140,4.929978015003615
CHIN    143,6.07354755428613
CHIN    144,6.476720025894761
CHIN    145,9.009144681670286
CHIN    146,7.692172764698366
CHIN    148,5.249348355065447
CHIN    150,5.440685830738607
CHIN    163A,5.472107644633248
CHIN    166A,10.0
CHIN    166B,10.0
CHIN    166E,9.738311348336952
CHIN    166F,5.48533515786076
CHIN    170,4.84376006628567
CHIN    171,8.400449029496372
CHIN    172,8.416630682259733
CHIN    175,7.140797342734709
CHIN    176,4.031779152140606
CHIN    180CB,7.251568924094524
CHIN    180CC,4.445042117567721
CHIN    180QC,6.056763729289331
CHIN    180SM,4.811228015003617
CHIN    183A,7.092478015003615
CHIN    183B,8.182255342938838
CHIN    184A,8.610857296540793
CHIN    184B,6.271793491194091
CHIN    184T,9.55676372928933
CHIN    185A,5.88690771670886
CHIN    185B,6.384093109681204
CHIN    185CQ,6.114379724405326
CHIN    185CR,5.792478015003617
CHIN    199,3.0924780150036164
CHIN    201,2.342478015003617
CHIN    204,3.0924780150036164
CHIN    211,2.7614174089430104
CHIN    220,2.642478015003617
CHIN    241,2.5567637292893326
CHIN    242,3.425811348336951
CHIN    245,2.342478015003617
CHIN    246,2.9424780150036174
CHIN    247,3.779978015003617
CHIN    249,2.492478015003617
CHIN    251,2.642478015003617
CHIN    252,2.806763729289332
CHIN    260,2.436228015003617
CHIN    263,2.342478015003617
CHIN    270,2.342478015003617
CHIN    275,2.42581134833695
CHIN    292CW,2.342478015003617
CHIN    292QC,2.342478015003617
CHIN    596,4.967478015003617
CHIN    597,10.0
CHIN    598,10.0
CHIN    599,10.0
CHIN W   80,5.11728717530896
CLASS    20A,5.316393415359977
CLASS    20AH,2.342478015003617
CLASS    20B,7.009764619477364
CLASS    36,6.02769966932726
CLASS    36H,2.342478015003617
CLASS    37,6.14317707372321
CLASS    37H,2.540394681670285
CLASS    38,7.283538137519747
CLASS    38H,2.8040164765420768
CLASS    39,6.93656306612567
CLASS    39H,2.7174780150036177
CLASS    40,7.002669219605958
CLASS    40H,2.6978438672439427
CLASS    50,6.274157943221751
CLASS    55,4.544842493209902
CLASS    60,7.32257275916576
CLASS    70,3.4924780150036123
CLASS    80A,6.181149167014398
CLASS    80AH,2.5444010919266944
CLASS    80B,8.392069415450292
CLASS    99,2.7661848515394007
CLASS   101,7.47803950936729
CLASS   102,5.794789761097309
CLASS   104,6.115205287730889
CLASS   105,4.936228015003616
CLASS   106,7.305074914228422
CLASS   107,5.842478015003616
CLASS   108,10.0
CLASS   109,6.95739029570537
CLASS   110,6.669124911594828
CLASS   118,2.813066250297733
CLASS   120,6.506951699214143
CLASS   125,5.931668531277467
CLASS   130,7.496914222067425
CLASS   136,10.0
CLASS   140,5.430715856917928
CLASS   145,5.589029739141548
CLASS   150,8.818488402851141
CLASS   151,5.3296906815641085
CLASS   152,6.3781923007179016
CLASS   155,4.267742565268167
CLASS   160,4.895184567710171
CLASS   163SS,2.342478015003617
CLASS   164,2.342478015003617
